Date,9988.HK,BABA
2020-04-17,207.2378387451172,206.7211151123047
2020-04-20,205.4409637451172,209.3162384033203
2020-04-21,203.84375,204.5897674560547
2020-04-22,205.24131774902344,207.17501831054688
2020-04-23,204.0434112548828,202.5176239013672
2020-04-24,197.65457153320312,201.6492919921875
2020-04-27,200.2500457763672,200.98818969726562
2020-04-28,198.65283203125,198.48187255859375
2020-04-29,196.6563262939453,203.958251953125
2020-04-30,,199.98170471191406
2020-05-01,,191.9003448486328
2020-05-04,189.36904907226562,188.61451721191406
2020-05-05,188.171142578125,192.4331817626953
2020-05-06,193.2622528076172,192.58119201660156
2020-05-07,190.16766357421875,193.88369750976562
2020-05-08,193.06259155273438,198.52134704589844
2020-05-11,198.3533477783203,202.6754913330078
2020-05-12,199.3516082763672,197.65301513671875
2020-05-13,195.95755004882812,196.81430053710938
2020-05-14,194.16067504882812,198.6298828125
2020-05-15,196.55648803710938,200.97830200195312
2020-05-18,202.64585876464844,212.42445373535156
2020-05-19,209.43399047851562,214.31898498535156
2020-05-20,210.63189697265625,213.91441345214844
2020-05-21,205.84027099609375,209.34584045410156
2020-05-22,197.85421752929688,197.0511016845703
2020-05-25,197.85421752929688,
2020-05-26,200.6493377685547,199.0443115234375
2020-05-27,196.95579528808594,198.511474609375
2020-05-28,193.1624298095703,196.84390258789062
2020-05-29,193.96102905273438,204.63909912109375
2020-06-01,202.44619750976562,203.82998657226562
2020-06-02,199.65109252929688,211.48704528808594
2020-06-03,209.23434448242188,215.7102813720703
2020-06-04,210.63189697265625,215.1478271484375
2020-06-05,211.82980346679688,216.6378173828125
2020-06-08,212.02944946289062,216.09510803222656
2020-06-09,212.02944946289062,217.79229736328125
2020-06-10,215.223876953125,220.71302795410156
2020-06-11,212.62840270996094,212.38497924804688
2020-06-12,211.63015747070312,214.75314331054688
2020-06-15,206.43922424316406,214.15122985839844
2020-06-16,212.8280487060547,219.66708374023438
2020-06-17,217.42002868652344,221.2754669189453
2020-06-18,217.42002868652344,220.5748748779297
2020-06-19,218.61793518066406,217.71334838867188
2020-06-22,212.62840270996094,218.47314453125
2020-06-23,219.61619567871094,225.7157745361328
2020-06-24,221.0137481689453,223.21934509277344
2020-06-25,,219.21319580078125
2020-06-26,214.22561645507812,212.8487548828125
2020-06-29,209.03468322753906,212.16790771484375
2020-06-30,209.23434448242188,212.83888244628906
2020-07-01,,213.08555603027344
2020-07-02,214.0259552001953,220.63409423828125
2020-07-03,220.414794921875,
2020-07-06,225.00677490234375,236.81655883789062
2020-07-07,231.9945526123047,233.3728485107422
2020-07-08,237.38514709472656,254.2620391845703
2020-07-09,261.14361572265625,258.11029052734375
2020-07-10,254.95443725585938,257.5478820800781
2020-07-13,253.9561767578125,248.33175659179688
2020-07-14,239.98060607910156,245.28274536132812
2020-07-15,242.97537231445312,245.90438842773438
2020-07-16,232.7931671142578,239.28338623046875
2020-07-17,238.38340759277344,243.86184692382812
2020-07-20,239.1820068359375,251.4300994873047
2020-07-21,256.5516357421875,254.47911071777344
2020-07-22,247.56735229492188,248.36135864257812
2020-07-23,246.1697998046875,248.53897094726562
2020-07-24,238.5830535888672,245.69717407226562
2020-07-27,238.5830535888672,247.53250122070312
2020-07-28,244.17327880859375,245.74652099609375
2020-07-29,242.57606506347656,249.10140991210938
2020-07-30,244.37294006347656,249.3875732421875
2020-07-31,245.57083129882812,247.6903839111328
2020-08-03,245.17153930664062,254.5186004638672
2020-08-04,253.35723876953125,258.72210693359375
2020-08-05,255.35374450683594,261.3961486816406
2020-08-06,256.5516357421875,262.1559143066406
2020-08-07,248.76524353027344,248.7560577392578
2020-08-10,241.97711181640625,244.83871459960938
2020-08-11,243.57432556152344,245.12486267089844
2020-08-12,242.97537231445312,251.80506896972656
2020-08-13,247.76699829101562,250.3545684814453
2020-08-14,246.36944580078125,250.60125732421875
2020-08-17,242.3764190673828,253.55157470703125
2020-08-18,251.56036376953125,255.7618865966797
2020-08-19,254.95443725585938,257.1334228515625
2020-08-20,254.5551300048828,254.54818725585938
2020-08-21,252.35897827148438,262.2743225097656
2020-08-24,263.938720703125,272.3587646484375
2020-08-25,268.7303771972656,282.2063903808594
2020-08-26,279.91082763671875,288.08734130859375
2020-08-27,280.1104736328125,280.40069580078125
2020-08-28,276.5167541503906,285.1665954589844
2020-08-31,282.3066101074219,283.22271728515625
2020-09-01,282.3066101074219,294.0472106933594
2020-09-02,290.6919860839844,292.142822265625
2020-09-03,283.7041931152344,278.7528076171875
2020-09-04,273.5220031738281,277.6575622558594
2020-09-07,265.13665771484375,
2020-09-08,269.1296691894531,266.4383544921875
2020-09-09,262.7408447265625,269.5268249511719
2020-09-10,262.1418762207031,264.0010986328125
2020-09-11,265.53594970703125,268.00726318359375
2020-09-14,267.73211669921875,270.4642333984375
2020-09-15,266.9335021972656,274.2730407714844
2020-09-16,272.52374267578125,274.4506530761719
2020-09-17,267.3327941894531,272.062744140625
2020-09-18,269.1296691894531,268.7966613769531
2020-09-21,261.5429382324219,270.1879577636719
2020-09-22,264.3380126953125,271.6384582519531
2020-09-23,266.5342102050781,269.3294982910156
2020-09-24,260.544677734375,266.1522216796875
2020-09-25,257.5498962402344,267.4941711425781
2020-09-28,262.9404602050781,272.3489074707031
2020-09-29,264.9369812011719,273.2566833496094
2020-09-30,275.11920166015625,290.08056640625
2020-10-01,,286.2026672363281
2020-10-02,,284.3476257324219
2020-10-05,281.5080261230469,284.4462585449219
2020-10-06,279.51153564453125,288.51165771484375
2020-10-07,287.6972351074219,292.5671081542969
2020-10-08,289.09478759765625,296.55352783203125
2020-10-09,285.7007141113281,295.7641296386719
2020-10-12,291.4906005859375,302.2765808105469
2020-10-13,,304.6842346191406
2020-10-14,297.080810546875,297.0469055175781
2020-10-15,284.3031311035156,295.48785400390625
2020-10-16,293.4870910644531,303.2337341308594
2020-10-19,296.6815185546875,301.24053955078125
2020-10-20,298.8776550292969,305.7005615234375
2020-10-21,299.6763000488281,303.8849792480469
2020-10-22,299.47662353515625,302.2173767089844
2020-10-23,297.4801330566406,305.8091125488281
2020-10-26,,302.799560546875
2020-10-27,299.47662353515625,312.933349609375
2020-10-28,306.86370849609375,303.8553771972656
2020-10-29,302.0721130371094,308.4140930175781
2020-10-30,292.6885070800781,300.64849853515625
2020-11-02,297.28045654296875,306.7168884277344
2020-11-03,299.2769775390625,281.7821044921875
2020-11-04,276.7164306640625,291.78759765625
2020-11-05,294.0860595703125,283.93316650390625
2020-11-06,281.5080261230469,295.97137451171875
2020-11-09,289.6937255859375,286.6763000488281
2020-11-10,274.9195251464844,263.0045166015625
2020-11-11,247.96664428710938,262.1263122558594
2020-11-12,252.55862426757812,260.8041076660156
2020-11-13,256.5516357421875,257.380126953125
2020-11-16,253.556884765625,254.88368225097656
2020-11-17,249.3642120361328,253.39370727539062
2020-11-18,249.56385803222656,252.43658447265625
2020-11-19,244.77223205566406,256.4427490234375
2020-11-20,252.55862426757812,267.1488037109375
2020-11-23,263.5394287109375,266.52716064453125
2020-11-24,269.5289611816406,276.2464904785156
2020-11-25,266.5342102050781,274.0362243652344
2020-11-26,268.53070068359375,
2020-11-27,269.1296691894531,272.81268310546875
2020-11-30,260.9439697265625,259.86669921875
2020-12-01,256.7513122558594,260.5080871582031
2020-12-02,254.75477600097656,257.853759765625
2020-12-03,256.950927734375,263.36962890625
2020-12-04,263.5394287109375,263.7051086425781
2020-12-07,257.5498962402344,260.4981994628906
2020-12-08,257.5498962402344,262.56048583984375
2020-12-09,260.3450012207031,260.30084228515625
2020-12-10,254.95443725585938,261.3566589355469
2020-12-11,257.9491882324219,261.03106689453125
2020-12-14,251.16107177734375,252.63392639160156
2020-12-15,245.57083129882812,251.72613525390625
2020-12-16,250.56211853027344,258.41619873046875
2020-12-17,257.5498962402344,260.9224853515625
2020-12-18,255.1540985107422,256.55126953125
2020-12-21,249.56385803222656,256.9755554199219
2020-12-22,248.36595153808594,252.43658447265625
2020-12-23,247.96664428710938,252.7819366455078
2020-12-24,228.20120239257812,219.05531311035156
2020-12-28,209.63363647460938,219.41053771972656
2020-12-29,221.61270141601562,233.12615966796875
2020-12-30,235.78793334960938,235.2279052734375
2020-12-31,231.79490661621094,229.64297485351562
2021-01-04,227.20294189453125,224.82772827148438
2021-01-05,222.6109619140625,237.21124267578125
2021-01-06,229.5987548828125,224.5908966064453
2021-01-07,220.6144561767578,223.8903045654297
2021-01-08,223.80886840820312,233.05709838867188
2021-01-11,220.6144561767578,224.3540802001953
2021-01-12,219.61619567871094,222.60757446289062
2021-01-13,223.40956115722656,232.17889404296875
2021-01-14,234.59002685546875,239.75701904296875
2021-01-15,240.57955932617188,240.2306671142578
2021-01-18,241.57781982421875,
2021-01-19,243.7739715576172,248.31201171875
2021-01-20,264.5376892089844,261.96844482421875
2021-01-21,258.14886474609375,256.55126953125
2021-01-22,250.16281127929688,255.18955993652344
2021-01-25,257.5498962402344,257.9129638671875
2021-01-26,252.95791625976562,262.39276123046875
2021-01-27,259.5464172363281,256.7979431152344
2021-01-28,251.16107177734375,257.30120849609375
2021-01-29,246.36944580078125,250.46310424804688
2021-02-01,250.7617645263672,261.1790466308594
2021-02-02,259.5464172363281,251.1242218017578
2021-02-03,260.544677734375,259.9357604980469
2021-02-04,261.7425842285156,263.4189453125
2021-02-05,257.5498962402344,262.14605712890625
2021-02-08,255.9526824951172,259.1069030761719
2021-02-09,254.95443725585938,262.9551696777344
2021-02-10,261.5429382324219,264.2379455566406
2021-02-11,260.544677734375,265.3628234863281
2021-02-12,,264.2971496582031
2021-02-16,263.7391052246094,267.1093444824219
2021-02-17,266.5342102050781,267.23760986328125
2021-02-18,259.9457092285156,261.00146484375
2021-02-19,256.5516357421875,260.0936584472656
2021-02-22,250.16281127929688,250.630859375
2021-02-23,247.1680450439453,249.39743041992188
2021-02-24,242.3764190673828,247.01939392089844
2021-02-25,242.97537231445312,236.99415588378906
2021-02-26,231.9945526123047,234.60626220703125
2021-03-01,234.19073486328125,238.48414611816406
2021-03-02,228.99978637695312,231.31056213378906
2021-03-03,231.9945526123047,233.1360321044922
2021-03-04,226.8036346435547,227.44256591796875
2021-03-05,226.60398864746094,230.78759765625
2021-03-08,220.21514892578125,223.68310546875
2021-03-09,223.60922241210938,234.98123168945312
2021-03-10,228.0015411376953,231.19216918945312
2021-03-11,227.20294189453125,237.60594177246094
2021-03-12,225.60572814941406,228.7943878173828
2021-03-15,221.0137481689453,227.22547912597656
2021-03-16,221.0137481689453,223.91990661621094
2021-03-17,222.211669921875,230.24488830566406
2021-03-18,233.19247436523438,233.2938995361328
2021-03-19,234.19073486328125,236.6093292236328
2021-03-22,230.79664611816406,233.97474670410156
2021-03-23,229.5987548828125,234.5174560546875
2021-03-24,229.5987548828125,226.5446319580078
2021-03-25,220.6144561767578,219.76576232910156
2021-03-26,215.6231689453125,224.2455291748047
2021-03-29,215.82281494140625,228.78453063964844
2021-03-30,221.21340942382812,226.2091522216797
2021-03-31,219.61619567871094,223.72256469726562
2021-04-01,225.20643615722656,221.38400268554688
2021-04-05,,222.31153869628906
2021-04-06,,227.5116424560547
