Date,BHP.AX,CSL.AX,NAB.AX,TCL.AX,TLS.AX
2022-09-21,35.87287521362305,277.532958984375,27.374401092529297,12.24586296081543,3.6820034980773926
2022-09-23,36.071327209472656,274.57147216796875,26.942947387695312,12.114489555358887,3.6148836612701416
2022-09-26,34.20964431762695,281.1558532714844,26.942947387695312,12.227093696594238,3.605295181274414
2022-09-27,35.1546630859375,280.9880676269531,26.85114860534668,12.170792579650879,3.5669407844543457
2022-09-28,35.20191192626953,278.7274475097656,26.612470626831055,12.180174827575684,3.6628260612487793
2022-09-29,36.071327209472656,283.06109619140625,26.869508743286133,12.198943138122559,3.720357656478882
2022-09-30,36.4020881652832,281.3631591796875,26.447233200073242,11.579612731933594,3.69159197807312
2022-10-03,36.477684020996094,279.6257629394531,26.37379264831543,11.617147445678711,3.6820034980773926
2022-10-04,37.86686325073242,283.712646484375,27.42030143737793,11.964348793029785,3.69159197807312
2022-10-05,38.273223876953125,286.7728576660156,28.0078125,12.067569732666016,3.69159197807312
2022-10-06,38.518924713134766,286.4767150878906,27.78749656677246,12.086337089538574,3.710768938064575
2022-10-07,37.85741424560547,285.1440124511719,27.66815757751465,11.87051010131836,3.6820034980773926
2022-10-10,37.86686325073242,279.5862731933594,27.209163665771484,11.77667236328125,3.6628260612487793
2022-10-11,37.7251091003418,279.2308654785156,27.07146644592285,11.832974433898926,3.672414779663086
2022-10-12,37.366004943847656,276.1114501953125,27.429479598999023,11.786055564880371,3.6628260612487793
2022-10-13,37.07304763793945,272.88336181640625,28.08125114440918,11.673450469970703,3.643649101257324
2022-10-14,37.819610595703125,276.8320617675781,28.531064987182617,11.767289161682129,3.6820034980773926
2022-10-17,36.94074630737305,273.2782287597656,28.25567054748535,11.523308753967285,3.6340606212615967
2022-10-18,37.45105743408203,272.1627502441406,28.668764114379883,11.77667236328125,3.69159197807312
2022-10-19,37.09194564819336,273.4065856933594,29.063499450683594,11.898662567138672,3.720357656478882
2022-10-20,36.241432189941406,268.15484619140625,29.274635314941406,11.767289161682129,3.69159197807312
2022-10-21,35.97682571411133,264.06793212890625,28.82482147216797,11.579612731933594,3.6340606212615967
2022-10-24,36.91239929199219,269.5467224121094,29.03595733642578,11.757904052734375,3.6532375812530518
2022-10-25,36.38318634033203,272.4588928222656,29.329715728759766,11.832974433898926,3.710768938064575
2022-10-26,36.42098617553711,271.7777404785156,29.43987464904785,12.039419174194336,3.7299461364746094
2022-10-27,37.290401458740234,272.4095458984375,29.283815383911133,12.189559936523438,3.69159197807312
2022-10-28,35.41926574707031,270.7313537597656,29.3756160736084,12.452305793762207,3.7011804580688477
2022-10-31,35.30586624145508,276.88140869140625,29.76116943359375,12.442922592163086,3.758711814880371
2022-11-01,36.30758285522461,279.6257629394531,30.018207550048828,12.630598068237305,3.7683005332946777
2022-11-02,37.08250045776367,279.0827941894531,30.0549259185791,12.621213912963867,3.7299461364746094
2022-11-03,35.89177322387695,274.76885986328125,29.513315200805664,12.574295043945312,3.7778890132904053
2022-11-04,36.43988800048828,272.06402587890625,29.48577308654785,12.668133735656738,3.739534854888916
2022-11-07,38.25432205200195,273.6040344238281,29.127756118774414,12.715052604675293,3.758711814880371
2022-11-08,38.1314697265625,277.0986022949219,29.329715728759766,12.79012393951416,3.7778890132904053
2022-11-09,38.91583251953125,276.0225830078125,29.063499450683594,12.79012393951416,3.7683005332946777
2022-11-10,38.32992172241211,279.1025695800781,28.457626342773438,12.733819961547852,3.7970659732818604
2022-11-11,39.77579879760742,288.5398864746094,28.77892303466797,13.08102035522461,3.8354201316833496
2022-11-14,41.590232849121094,282.87353515625,28.696304321289062,12.686901092529297,3.7011804580688477
2022-11-15,41.524078369140625,287.0196228027344,28.705718994140625,12.733819961547852,3.720357656478882
2022-11-16,42.00604248046875,285.6869812011719,28.536251068115234,12.771354675292969,3.6820034980773926
2022-11-17,41.391780853271484,289.5665283203125,28.809280395507812,12.930878639221191,3.720357656478882
2022-11-18,41.524078369140625,290.6228332519531,28.865768432617188,13.06225299835205,3.7778890132904053
2022-11-21,40.58851623535156,293.14996337890625,29.025819778442383,13.32499885559082,3.7491233348846436
2022-11-22,41.08937454223633,293.5053405761719,29.15762710571289,13.15609073638916,3.7683005332946777
2022-11-23,41.50518035888672,293.8804931640625,29.46831512451172,13.278079986572266,3.7970659732818604
2022-11-24,42.10054016113281,295.1637878417969,29.40241241455078,13.32499885559082,3.7778890132904053
2022-11-25,41.7697868347168,295.8745422363281,29.647197723388672,13.400070190429688,3.8354201316833496
2022-11-28,41.476829528808594,296.4866027832031,29.74134635925293,13.36253547668457,3.8450088500976562
2022-11-29,42.35569763183594,298.6978759765625,29.835493087768555,13.3156156539917,3.8354201316833496
2022-11-30,43.0172119140625,296.2595520019531,29.694272994995117,13.409453392028809,3.8162431716918945
2022-12-01,43.9244270324707,294.82818603515625,29.826078414916992,13.409453392028809,3.8162431716918945
2022-12-02,43.244014739990234,298.0167236328125,29.54363441467285,13.278079986572266,3.8354201316833496
2022-12-05,44.23628616333008,296.1509704589844,29.4306583404541,13.109171867370605,3.8450088500976562
2022-12-06,44.000030517578125,296.93084716796875,29.21411895751953,13.165474891662598,3.8641860485076904
2022-12-07,44.03782653808594,295.35137939453125,28.856353759765625,12.921497344970703,3.8450088500976562
2022-12-08,43.688175201416016,293.68304443359375,28.357370376586914,13.08102035522461,3.825831651687622
2022-12-09,44.86944580078125,294.6307373046875,28.42327308654785,13.024718284606934,3.8354201316833496
2022-12-12,44.217384338378906,294.37408447265625,28.42327308654785,12.949647903442383,3.8354201316833496
2022-12-13,43.54642105102539,293.2289733886719,28.988162994384766,13.146707534790039,3.8641860485076904
2022-12-14,43.76377868652344,295.4698486328125,28.912841796875,13.193626403808594,3.912128448486328
2022-12-15,43.41411590576172,293.3572998046875,28.988162994384766,13.137324333190918,3.912128448486328
2022-12-16,43.15896224975586,287.9377136230469,28.620983123779297,13.06225299835205,3.8833632469177246
2022-12-19,43.461368560791016,284.7096862792969,28.489177703857422,12.930878639221191,3.8833632469177246
2022-12-20,42.77150344848633,282.2516174316406,28.50800895690918,12.799507141113281,3.873774528503418
2022-12-21,43.782676696777344,283.6138916015625,28.489177703857422,12.84642505645752,3.854597330093384
2022-12-22,43.70707321166992,287.0393981933594,28.73396110534668,12.855809211730957,3.854597330093384
2022-12-23,43.62202072143555,285.2920837402344,28.602153778076172,12.799507141113281,3.873774528503418
2022-12-28,43.971675872802734,281.9061279296875,28.45151710510254,12.583678245544434,3.8450088500976562
2022-12-29,43.27236557006836,282.0344543457031,28.16907501220703,12.492735862731934,3.8162431716918945
2022-12-30,43.12116622924805,284.0680236816406,28.300880432128906,12.425724983215332,3.825831651687622
2023-01-03,42.8376579284668,278.1351318359375,27.698333740234375,12.262984275817871,3.787477493286133
2023-01-04,43.50862121582031,280.35626220703125,27.96194839477539,12.387433052062988,3.806654691696167
2023-01-05,43.518070220947266,276.9110412597656,28.187904357910156,12.588464736938477,3.806654691696167
2023-01-06,44.897796630859375,274.70965576171875,28.0184383392334,12.588464736938477,3.806654691696167
2023-01-09,45.36085510253906,273.446044921875,28.244394302368164,12.732060432434082,3.806654691696167
2023-01-10,45.17184829711914,272.0936279296875,28.178489685058594,12.684195518493652,3.7970659732818604
2023-01-11,45.842811584472656,274.5023498535156,28.300880432128906,12.684195518493652,3.806654691696167
2023-01-12,46.664981842041016,277.79949951171875,28.997575759887695,12.76077938079834,3.8450088500976562
2023-01-13,46.91068649291992,279.349365234375,29.46831512451172,12.904373168945312,3.854597330093384
2023-01-16,46.95793533325195,283.2388000488281,29.797834396362305,13.076687812805176,3.854597330093384
2023-01-17,46.43817138671875,286.8320617675781,29.81666374206543,13.028822898864746,3.9217171669006348
2023-01-18,46.38147735595703,289.07293701171875,29.81666374206543,12.961812019348145,3.9217171669006348
2023-01-19,46.948486328125,291.4619140625,29.85432243347168,13.153271675109863,3.9792487621307373
2023-01-20,47.20363998413086,295.18353271484375,29.750761032104492,13.201136589050293,3.940894365310669
2023-01-23,46.68387985229492,294.5419006347656,29.666027069091797,13.153271675109863,3.912128448486328
2023-01-24,46.976837158203125,293.98907470703125,29.5059757232666,13.16284465789795,3.9217171669006348
2023-01-25,46.532676696777344,292.32073974609375,29.637781143188477,13.124552726745605,3.912128448486328
2023-01-27,46.816184997558594,290.9189758300781,29.929641723632812,13.134125709533691,3.9217171669006348
2023-01-30,46.523223876953125,289.24078369140625,29.967300415039062,13.172417640686035,3.940894365310669
2023-01-31,46.664981842041016,294.255615234375,29.929641723632812,13.220282554626465,3.912128448486328
2023-02-01,46.82563400268555,297.6514587402344,29.873151779174805,13.344731330871582,3.9792487621307373
2023-02-02,46.164119720458984,300.67218017578125,29.656612396240234,13.459607124328613,3.9504828453063965
2023-02-03,45.27580261230469,309.7837829589844,30.033205032348633,13.574482917785645,3.9792487621307373
2023-02-06,45.54985809326172,307.91802978515625,30.014373779296875,13.430887222290039,3.9696598052978516
2023-02-07,45.370304107666016,304.117431640625,29.873151779174805,13.354304313659668,3.9504828453063965
2023-02-08,45.45535659790039,302.27142333984375,30.1838436126709,13.459607124328613,3.940894365310669
2023-02-09,45.4742546081543,301.32373046875,30.080278396606445,13.430887222290039,3.940894365310669
2023-02-10,45.36085510253906,301.0473327636719,29.826078414916992,13.37345027923584,3.9025402069091797
2023-02-13,45.237998962402344,301.0967102050781,29.54363441467285,13.363877296447754,3.9313056468963623
2023-02-14,45.09625244140625,303.8015441894531,29.760175704956055,13.354304313659668,3.9696598052978516
2023-02-15,45.30414962768555,300.99798583984375,28.536251068115234,13.335158348083496,3.9696598052978516
2023-02-16,45.4742546081543,299.1026306152344,28.72454833984375,13.54576301574707,4.04636812210083
2023-02-17,45.36085510253906,294.57147216796875,28.10317039489746,13.469179153442383,4.036779880523682
2023-02-20,45.79555892944336,294.57147216796875,28.526836395263672,13.488326072692871,4.036779880523682
2023-02-21,45.64435958862305,294.6109924316406,28.33854103088379,13.469179153442383,3.9888367652893066
2023-02-22,45.68216323852539,291.9061584472656,28.300880432128906,13.469179153442383,3.9792487621307373
2023-02-23,44.12287902832031,294.89727783203125,28.0184383392334,13.488326072692871,3.9984257221221924
2023-02-24,43.41411590576172,295.63763427734375,28.10317039489746,13.517044067382812,4.008013725280762
2023-02-27,42.10054016113281,293.9693298339844,28.23497772216797,13.517044067382812,3.9888367652893066
2023-02-28,42.714805603027344,292.4984436035156,28.244394302368164,13.574482917785645,3.9888367652893066
2023-03-01,43.67872619628906,289.09271240234375,27.660675048828125,13.430887222290039,3.9545772075653076
2023-03-02,45.408103942871094,288.0561828613281,27.142860412597656,13.32558536529541,3.9545772075653076
2023-03-03,45.66326141357422,289.260498046875,27.444135665893555,13.344731330871582,4.0035200119018555
2023-03-06,45.72941207885742,290.7215576171875,27.754823684692383,13.392596244812012,3.9937312602996826
2023-03-07,45.29470443725586,293.09075927734375,27.971363067626953,13.478753089904785,4.013308525085449
2023-03-08,45.011199951171875,293.2881774902344,27.726579666137695,13.478753089904785,4.032885551452637
2023-03-09,45.326053619384766,288.3465576171875,28.14082908630371,13.5361909866333,4.052462577819824
2023-03-10,43.788917541503906,283.9295349121094,27.30291175842285,13.603200912475586,4.032885551452637
2023-03-13,44.586673736572266,281.1304626464844,26.86983299255371,13.612773895263672,3.9937312602996826
2023-03-14,43.80837631225586,277.06085205078125,26.455581665039062,13.574482917785645,3.9643659591674805
2023-03-15,44.323997497558594,281.9939880371094,26.653291702270508,13.765942573547363,3.983942985534668
2023-03-16,42.212867736816406,287.1355895996094,26.191967010498047,13.794660568237305,4.013308525085449
2023-03-17,42.212867736816406,285.1305847167969,26.62504768371582,13.564908981323242,4.032885551452637
2023-03-20,41.794532775878906,282.7880554199219,26.22962760925293,13.507471084594727,4.052462577819824
2023-03-21,42.34906768798828,282.87738037109375,26.370847702026367,13.612773895263672,4.032885551452637
2023-03-22,42.65066146850586,285.3687744140625,26.408506393432617,13.603200912475586,4.081828594207764
2023-03-23,42.32960891723633,286.0437316894531,26.013086318969727,13.5936279296875,4.101405620574951
2023-03-24,42.456085205078125,286.3514404296875,25.589420318603516,13.526618003845215,4.081828594207764
2023-03-27,42.368526458740234,286.7981262207031,25.805959701538086,13.517044067382812,4.120982646942139
2023-03-28,43.19546890258789,282.8873291015625,26.04132843017578,13.392596244812012,4.101405620574951
2023-03-29,43.77919006347656,281.44805908203125,25.457612991333008,13.402169227600098,4.120982646942139
2023-03-30,44.829891204833984,283.38360595703125,26.050745010375977,13.603200912475586,4.111193656921387
2023-03-31,45.948692321777344,286.162841796875,26.09781837463379,13.603200912475586,4.130771160125732
2023-04-03,45.69574737548828,288.7535095214844,26.276700973510742,13.67978572845459,4.130771160125732
2023-04-04,44.693687438964844,289.3093566894531,26.427337646484375,13.765942573547363,4.160136699676514
2023-04-05,44.01268005371094,291.423583984375,26.399093627929688,13.938255310058594,4.169925689697266
2023-04-06,43.82783126831055,297.95477294921875,26.248455047607422,14.005267143249512,4.179713726043701
2023-04-11,44.732601165771484,299.5131530761719,26.596803665161133,13.976548194885254,4.199291229248047
2023-04-12,45.569271087646484,301.6372985839844,26.464996337890625,14.120141983032227,4.179713726043701
2023-04-13,45.141212463378906,299.9399719238281,26.483823776245117,14.091423988342285,4.160136699676514
2023-04-14,45.18985366821289,299.1657409667969,26.794511795043945,14.11056900024414,4.179713726043701
2023-04-17,45.34551239013672,299.622314453125,26.992223739624023,14.15843391418457,4.179713726043701
2023-04-18,45.31632614135742,298.01434326171875,27.07695770263672,14.129714965820312,4.169925689697266
2023-04-19,45.987606048583984,297.4783630371094,26.93573760986328,14.11056900024414,4.179713726043701
2023-04-20,44.8104362487793,297.6470947265625,27.397062301635742,14.15843391418457,4.189502716064453
2023-04-21,43.798648834228516,299.5131530761719,27.08637237548828,14.168006896972656,4.199291229248047
2023-04-24,42.97170639038086,302.0839538574219,27.10520362854004,14.29245662689209,4.209079742431641
2023-04-26,42.80632019042969,303.4537353515625,27.15227699279785,14.541352272033691,4.238445281982422
2023-04-27,43.12736892700195,301.7464599609375,27.04871368408203,14.493488311767578,4.258022308349609
2023-04-28,43.19546890258789,298.351806640625,27.15227699279785,14.349893569946289,4.277599334716797
2023-05-01,42.98143768310547,300.1881103515625,27.481794357299805,14.282883644104004,4.287388324737549
2023-05-02,42.44635772705078,299.47344970703125,27.387645721435547,14.014840126037598,4.189502716064453
2023-05-03,42.09612274169922,297.3691711425781,26.87924575805664,13.871244430541992,4.218868255615234
2023-05-04,42.77713394165039,297.8753967285156,25.15633773803711,14.053132057189941,4.238445281982422
2023-05-05,42.85496139526367,298.8183288574219,25.0245304107666,14.100996017456055,4.238445281982422
2023-05-08,43.50678634643555,299.0367126464844,25.514101028442383,14.062704086303711,4.238445281982422
2023-05-09,43.26356887817383,297.59747314453125,25.758886337280273,14.177580833435059,4.238445281982422
2023-05-10,43.244110107421875,300.9524230957031,25.496734619140625,14.148860931396484,4.218868255615234
2023-05-11,42.80632019042969,299.76129150390625,25.603538513183594,14.168006896972656,4.228656768798828
2023-05-12,42.3004264831543,304.0889587402344,25.64237403869629,14.206298828125,4.228656768798828
2023-05-15,42.66038513183594,305.5282287597656,25.690919876098633,14.29245662689209,4.258022308349609
2023-05-16,42.884151458740234,301.94500732421875,25.690919876098633,14.215871810913086,4.248233795166016
2023-05-17,42.53391647338867,301.96484375,25.428768157958984,14.15843391418457,4.258022308349609
2023-05-18,43.03981018066406,300.5752258300781,25.63266372680664,14.11056900024414,4.238445281982422
2023-05-19,42.961978912353516,302.1931457519531,26.021038055419922,13.995694160461426,4.277599334716797
2023-05-22,43.000892639160156,304.9624328613281,25.7977237701416,14.062704086303711,4.248233795166016
2023-05-23,42.61174392700195,306.9079284667969,25.894817352294922,13.976548194885254,4.258022308349609
2023-05-24,41.65833282470703,303.3544616699219,25.83656120300293,13.966975212097168,4.258022308349609
2023-05-25,41.006507873535156,304.0294189453125,25.28312873840332,13.966975212097168,4.238445281982422
2023-05-26,41.59022903442383,301.9251403808594,25.467605590820312,13.966975212097168,4.267811298370361
2023-05-29,42.18368148803711,305.82598876953125,25.7977237701416,14.100996017456055,4.267811298370361
2023-05-30,42.310157775878906,305.9550476074219,25.749177932739258,14.081850051879883,4.297176361083984
2023-05-31,40.880035400390625,304.1187744140625,25.21516227722168,14.206298828125,4.267811298370361
2023-06-01,40.92867660522461,307.9898681640625,25.28312873840332,14.033985137939453,4.297176361083984
2023-06-02,42.076663970947266,305.7168273925781,25.040395736694336,13.995694160461426,4.248233795166016
2023-06-05,42.80632019042969,308.4266052246094,25.292837142944336,14.024412155151367,4.277599334716797
2023-06-06,42.41716766357422,305.43890380859375,25.011266708374023,13.823379516601562,4.228656768798828
2023-06-07,42.43662643432617,306.5704345703125,24.56463623046875,13.698931694030762,4.238445281982422
2023-06-08,42.93279266357422,303.4834899902344,24.4287052154541,13.63192081451416,4.228656768798828
2023-06-09,43.50678634643555,303.0368347167969,24.467544555664062,13.708503723144531,4.218868255615234
2023-06-13,43.08845138549805,306.23297119140625,24.486961364746094,13.737223625183105,4.248233795166016
2023-06-14,44.6547737121582,285.1206359863281,24.76853370666504,13.660639762878418,4.258022308349609
2023-06-15,44.995277404785156,277.4281005859375,24.904462814331055,13.72765064239502,4.248233795166016
2023-06-16,45.16066360473633,275.80023193359375,25.098651885986328,13.823379516601562,4.248233795166016
2023-06-19,44.84934616088867,282.33148193359375,25.302547454833984,14.005267143249512,4.287388324737549
2023-06-20,45.45252990722656,281.3984375,25.72975730895996,14.014840126037598,4.326542377471924
2023-06-21,44.966094970703125,281.5175476074219,25.758886337280273,13.861671447753906,4.326542377471924
2023-06-22,43.89593505859375,279.8996276855469,25.389930725097656,13.689358711242676,4.248233795166016
2023-06-23,43.39004135131836,279.9095458984375,25.030685424804688,13.612773895263672,4.228656768798828
2023-06-26,43.244110107421875,277.92437744140625,24.82678985595703,13.698931694030762,4.218868255615234
2023-06-27,43.886207580566406,276.9814147949219,25.001558303833008,13.737223625183105,4.199291229248047
2023-06-28,44.18779373168945,276.28662109375,25.487024307250977,13.880817413330078,4.248233795166016
2023-06-29,43.73054885864258,276.2369689941406,25.584117889404297,13.885710716247559,4.228656768798828
2023-06-30,43.76946258544922,275.3238220214844,25.603538513183594,13.944424629211426,4.209079742431641
2023-07-03,44.032135009765625,274.2021789550781,25.622955322265625,14.042280197143555,4.228656768798828
2023-07-04,43.9737663269043,274.49993896484375,25.943363189697266,14.071637153625488,4.218868255615234
2023-07-05,43.77919006347656,272.157470703125,25.749177932739258,13.92485237121582,4.267811298370361
2023-07-06,42.77713394165039,270.47003173828125,25.20545196533203,13.826997756958008,4.248233795166016
2023-07-07,42.02802276611328,264.9214782714844,24.914173126220703,13.699785232543945,4.169925689697266
2023-07-10,41.5610466003418,262.162109375,24.89475440979004,13.396432876586914,4.140559673309326
2023-07-11,42.15449905395508,263.0455017089844,25.41905975341797,13.650856971740723,4.160136699676514
2023-07-12,42.874420166015625,260.91143798828125,25.652084350585938,13.660643577575684,4.15034818649292
2023-07-13,43.51651382446289,262.509521484375,25.778305053710938,13.807426452636719,4.15034818649292
2023-07-14,44.28508377075195,259.0453796386719,26.137550354003906,13.758499145507812,4.218868255615234
2023-07-17,44.032135009765625,256.9013977050781,26.331737518310547,13.836783409118652,4.218868255615234
2023-07-18,43.60407257080078,262.6087646484375,26.865751266479492,13.592144966125488,4.140559673309326
2023-07-19,43.4581413269043,263.5517272949219,27.16674041748047,13.621500968933105,4.120982646942139
2023-07-20,43.40949630737305,263.3333435058594,27.127904891967773,13.641071319580078,4.111193656921387
2023-07-21,43.798648834228516,265.1200256347656,27.089065551757812,13.63128662109375,4.140559673309326
2023-07-24,43.1370964050293,264.296142578125,26.885169982910156,13.778069496154785,4.160136699676514
2023-07-25,44.576942443847656,263.41278076171875,26.8074951171875,13.817212104797363,4.160136699676514
2023-07-26,45.60818862915039,260.91143798828125,27.224998474121094,13.934638977050781,4.160136699676514
2023-07-27,44.92717742919922,265.715576171875,27.642498016357422,14.159707069396973,4.218868255615234
2023-07-28,44.55748748779297,264.78253173828125,27.55511474609375,14.003138542175293,4.189502716064453
2023-07-31,44.76178741455078,266.52947998046875,27.593952178955078,14.03249454498291,4.169925689697266
2023-08-01,45.112022399902344,267.32354736328125,27.74930191040039,14.03249454498291,4.169925689697266
2023-08-02,44.60612869262695,266.1026611328125,27.2929630279541,13.748713493347168,4.140559673309326
2023-08-03,44.080780029296875,265.020751953125,27.118194580078125,13.738927841186523,4.169925689697266
2023-08-04,44.55748748779297,263.174560546875,27.13761329650879,13.719356536865234,4.15034818649292
2023-08-07,44.33372497558594,260.2166442871094,27.147321701049805,13.641071319580078,4.169925689697266
2023-08-08,44.09050750732422,262.9164733886719,27.215288162231445,13.621500968933105,4.140559673309326
2023-08-09,44.265625,260.6930847167969,27.80755615234375,13.758499145507812,4.169925689697266
2023-08-10,44.538028717041016,262.6484680175781,27.768720626831055,13.78785514831543,4.199291229248047
2023-08-11,44.489383697509766,264.1075744628906,27.729883193969727,13.748713493347168,4.169925689697266
2023-08-14,43.535972595214844,261.0504150390625,27.506567001342773,13.601929664611816,4.179713726043701
2023-08-15,43.40949630737305,270.7777404785156,27.865814208984375,13.660643577575684,4.169925689697266
2023-08-16,41.94046401977539,269.57672119140625,27.574533462524414,13.562787055969238,4.160136699676514
2023-08-17,41.94046401977539,267.6014709472656,27.00168228149414,12.897369384765625,4.0426740646362305
2023-08-18,42.50472640991211,268.5643005371094,26.87546157836914,12.88758373260498,3.9154229164123535
2023-08-21,42.33934020996094,264.88177490234375,26.768657684326172,12.897369384765625,3.8860573768615723
2023-08-22,42.037750244140625,262.1918640136719,27.118194580078125,12.740800857543945,4.013308525085449
2023-08-23,42.83550262451172,261.2489318847656,27.224998474121094,12.828869819641113,3.9643659591674805
2023-08-24,42.59228515625,261.89410400390625,27.564823150634766,12.936511993408203,3.934999942779541
2023-08-25,41.8529052734375,261.4673156738281,27.079357147216797,12.799513816833496,3.9252116680145264
2023-08-28,42.368526458740234,265.9637145996094,27.438602447509766,12.956082344055176,3.9252116680145264
2023-08-29,42.89387893676758,265.19940185546875,27.58424186706543,12.995224952697754,3.934999942779541
